"count","bin","celltype","gene","mouse","cell_num","hemisphere","age"
0,78,"Glut","CUX2","2","1458643400361100033","right","18"
0,72,"Glut","CUX2","2","1458643400361100034","right","18"
1,79,"Glut","CUX2","2","1458643400361100035","right","18"
2,73,"Glut","CUX2","2","1458643400361100038","right","18"
0,77,"Glut","CUX2","2","1458643400361100041","right","18"
1,75,"Glut","CUX2","2","1458643400361100042","right","18"
0,76,"Glut","CUX2","2","1458643400361100043","right","18"
0,79,"Glut","CUX2","2","1458643400361100044","right","18"
0,76,"Glut","CUX2","2","1458643400361100049","right","18"
1,74,"Glut","CUX2","2","1458643400361100051","right","18"
0,70,"Glut","CUX2","2","1458643400361100053","right","18"
1,79,"Glut","CUX2","2","1458643400361100054","right","18"
2,75,"Glut","CUX2","2","1458643400361100058","right","18"
0,76,"Glut","CUX2","2","1458643400361100067","right","18"
2,69,"GABA","CUX2","2","1458643400361100069","right","18"
2,75,"Glut","CUX2","2","1458643400361100076","right","18"
0,74,"Glut","CUX2","2","1458643400361100077","right","18"
1,74,"Glut","CUX2","2","1458643400361100084","right","18"
2,76,"Glut","CUX2","2","1458643400361100086","right","18"
0,71,"Glut","CUX2","2","1458643400361100087","right","18"
1,72,"GABA","CUX2","2","1458643400361100090","right","18"
1,72,"Glut","CUX2","2","1458643400361100091","right","18"
1,77,"Glut","CUX2","2","1458643400361100092","right","18"
4,74,"Glut","CUX2","2","1458643400361100094","right","18"
3,70,"Glut","CUX2","2","1458643400361100095","right","18"
0,75,"Glut","CUX2","2","1458643400361100096","right","18"
1,76,"Glut","CUX2","2","1458643400361100098","right","18"
2,70,"Glut","CUX2","2","1458643400361100099","right","18"
3,72,"Glut","CUX2","2","1458643400361100101","right","18"
2,69,"Glut","CUX2","2","1458643400361100103","right","18"
0,76,"Glut","CUX2","2","1458643400361100105","right","18"
0,70,"Glut","CUX2","2","1458643400361100106","right","18"
3,70,"Glut","CUX2","2","1458643400361100107","right","18"
0,71,"Glut","CUX2","2","1458643400361100109","right","18"
1,76,"Glut","CUX2","2","1458643400361100111","right","18"
0,74,"Glut","CUX2","2","1458643400361100114","right","18"
3,69,"Glut","CUX2","2","1458643400361100116","right","18"
1,68,"Glut","CUX2","2","1458643400361100117","right","18"
0,71,"Glut","CUX2","2","1458643400361100119","right","18"
0,67,"Glut","CUX2","2","1458643400361100120","right","18"
1,76,"Glut","CUX2","2","1458643400361100122","right","18"
2,70,"Glut","CUX2","2","1458643400361100128","right","18"
1,76,"Glut","CUX2","2","1458643400361100135","right","18"
2,74,"Glut","CUX2","2","1458643400361100136","right","18"
2,71,"Glut","CUX2","2","1458643400361100145","right","18"
3,75,"GABA","CUX2","2","1458643400361100147","right","18"
2,67,"Glut","CUX2","2","1458643400361100150","right","18"
2,67,"Glut","CUX2","2","1458643400361100152","right","18"
3,72,"Glut","CUX2","2","1458643400361100156","right","18"
0,72,"Glut","CUX2","2","1458643400361100164","right","18"
0,66,"Glut","CUX2","2","1458643400361100174","right","18"
0,72,"Glut","CUX2","2","1458643400361100176","right","18"
0,69,"Glut","CUX2","2","1458643400361100177","right","18"
1,74,"Glut","CUX2","2","1458643400361100178","right","18"
0,66,"Glut","CUX2","2","1458643400361100179","right","18"
2,71,"Glut","CUX2","2","1458643400361100180","right","18"
0,68,"Glut","CUX2","2","1458643400361100182","right","18"
2,73,"Glut","CUX2","2","1458643400361100185","right","18"
0,65,"Glut","CUX2","2","1458643400361100186","right","18"
0,72,"Glut","CUX2","2","1458643400361100187","right","18"
0,70,"Glut","CUX2","2","1458643400361100188","right","18"
2,71,"Glut","CUX2","2","1458643400361100189","right","18"
1,72,"Glut","CUX2","2","1458643400361100193","right","18"
0,73,"Glut","CUX2","2","1458643400361100194","right","18"
0,69,"Glut","CUX2","2","1458643400361100202","right","18"
0,66,"Glut","CUX2","2","1458643400361100205","right","18"
2,68,"Glut","CUX2","2","1458643400361100206","right","18"
1,67,"Glut","CUX2","2","1458643400361100209","right","18"
3,71,"Glut","CUX2","2","1458643400361100214","right","18"
0,72,"Glut","CUX2","2","1458643400361100216","right","18"
0,69,"Glut","CUX2","2","1458643400361100218","right","18"
0,68,"Glut","CUX2","2","1458643400361100219","right","18"
0,68,"Glut","CUX2","2","1458643400361100221","right","18"
1,71,"Glut","CUX2","2","1458643400361100222","right","18"
2,65,"GABA","CUX2","2","1458643400361100229","right","18"
0,68,"Glut","CUX2","2","1458643400361100230","right","18"
0,66,"Glut","CUX2","2","1458643400361100231","right","18"
0,64,"Glut","CUX2","2","1458643400361100232","right","18"
0,69,"Glut","CUX2","2","1458643400361100233","right","18"
0,68,"Glut","CUX2","2","1458643400361100236","right","18"
1,67,"Glut","CUX2","2","1458643400361100237","right","18"
1,66,"GABA","CUX2","2","1458643400361100246","right","18"
0,65,"Glut","CUX2","2","1458643400361100248","right","18"
0,69,"GABA","CUX2","2","1458643400361100250","right","18"
0,66,"Glut","CUX2","2","1458643400361100251","right","18"
0,70,"GABA","CUX2","2","1458643400361100253","right","18"
1,71,"Glut","CUX2","2","1458643400361100255","right","18"
2,68,"Glut","CUX2","2","1458643400361100259","right","18"
0,64,"GABA","CUX2","2","1458643400361100261","right","18"
1,66,"Glut","CUX2","2","1458643400361100278","right","18"
0,63,"Glut","CUX2","2","1458643400361100282","right","18"
0,61,"Glut","CUX2","2","1458643400361100287","right","18"
0,67,"Glut","CUX2","2","1458643400361100289","right","18"
0,64,"Glut","CUX2","2","1458643400361100290","right","18"
0,61,"Glut","CUX2","2","1458643400361100292","right","18"
0,64,"Glut","CUX2","2","1458643400361100293","right","18"
1,62,"Glut","CUX2","2","1458643400361100294","right","18"
0,64,"Glut","CUX2","2","1458643400361100306","right","18"
1,67,"Glut","CUX2","2","1458643400361100308","right","18"
0,77,"Glut","CUX2","2","1458643400361200028","right","18"
1,77,"Glut","CUX2","2","1458643400361200042","right","18"
0,76,"Glut","CUX2","2","1458643400361200058","right","18"
2,77,"Glut","CUX2","2","1458643400361200091","right","18"
1,68,"GABA","CUX2","2","1458643400362100020","right","18"
0,69,"Glut","CUX2","2","1458643400362100026","right","18"
1,67,"Glut","CUX2","2","1458643400362100027","right","18"
0,67,"Glut","CUX2","2","1458643400362100033","right","18"
0,69,"Glut","CUX2","2","1458643400362100034","right","18"
0,68,"GABA","CUX2","2","1458643400362100036","right","18"
0,62,"Glut","CUX2","2","1458643400362100048","right","18"
0,66,"Glut","CUX2","2","1458643400362100049","right","18"
1,68,"Glut","CUX2","2","1458643400362100050","right","18"
2,67,"Glut","CUX2","2","1458643400362100053","right","18"
0,66,"Glut","CUX2","2","1458643400362100060","right","18"
0,62,"Glut","CUX2","2","1458643400362100061","right","18"
0,66,"Glut","CUX2","2","1458643400362100062","right","18"
0,65,"Glut","CUX2","2","1458643400362100067","right","18"
0,61,"Glut","CUX2","2","1458643400362100069","right","18"
0,63,"Glut","CUX2","2","1458643400362100070","right","18"
0,64,"Glut","CUX2","2","1458643400362100073","right","18"
1,61,"Glut","CUX2","2","1458643400362100075","right","18"
1,67,"Glut","CUX2","2","1458643400362100077","right","18"
0,68,"Glut","CUX2","2","1458643400362100080","right","18"
0,65,"Glut","CUX2","2","1458643400362100081","right","18"
0,63,"Glut","CUX2","2","1458643400362100085","right","18"
0,62,"Glut","CUX2","2","1458643400362100087","right","18"
0,60,"Glut","CUX2","2","1458643400362100088","right","18"
0,60,"GABA","CUX2","2","1458643400362100089","right","18"
0,63,"Glut","CUX2","2","1458643400362100094","right","18"
0,59,"Glut","CUX2","2","1458643400362100097","right","18"
0,65,"Glut","CUX2","2","1458643400362100100","right","18"
0,61,"Glut","CUX2","2","1458643400362100102","right","18"
0,64,"Glut","CUX2","2","1458643400362100105","right","18"
0,59,"Glut","CUX2","2","1458643400362100108","right","18"
0,61,"Glut","CUX2","2","1458643400362100109","right","18"
0,60,"Glut","CUX2","2","1458643400362100111","right","18"
0,63,"Glut","CUX2","2","1458643400362100113","right","18"
0,62,"Glut","CUX2","2","1458643400362100114","right","18"
0,65,"GABA","CUX2","2","1458643400362100117","right","18"
1,64,"GABA","CUX2","2","1458643400362100121","right","18"
0,60,"Glut","CUX2","2","1458643400362100122","right","18"
0,57,"Glut","CUX2","2","1458643400362100123","right","18"
0,61,"Glut","CUX2","2","1458643400362100124","right","18"
0,61,"Glut","CUX2","2","1458643400362100125","right","18"
0,59,"Glut","CUX2","2","1458643400362100128","right","18"
0,63,"Glut","CUX2","2","1458643400362100130","right","18"
0,63,"Glut","CUX2","2","1458643400362100139","right","18"
0,56,"Glut","CUX2","2","1458643400362100140","right","18"
0,61,"Glut","CUX2","2","1458643400362100141","right","18"
0,63,"Glut","CUX2","2","1458643400362100142","right","18"
0,58,"Glut","CUX2","2","1458643400362100146","right","18"
0,62,"Glut","CUX2","2","1458643400362100154","right","18"
0,63,"Glut","CUX2","2","1458643400362100159","right","18"
2,55,"Glut","CUX2","2","1458643400362100160","right","18"
0,58,"Glut","CUX2","2","1458643400362100164","right","18"
0,62,"Glut","CUX2","2","1458643400362100168","right","18"
0,61,"Glut","CUX2","2","1458643400362100172","right","18"
0,61,"Glut","CUX2","2","1458643400362100176","right","18"
0,55,"Glut","CUX2","2","1458643400362100178","right","18"
0,60,"Glut","CUX2","2","1458643400362100179","right","18"
0,61,"Glut","CUX2","2","1458643400362100181","right","18"
0,55,"Glut","CUX2","2","1458643400362100183","right","18"
0,62,"Glut","CUX2","2","1458643400362100187","right","18"
0,56,"Glut","CUX2","2","1458643400362100188","right","18"
0,60,"Glut","CUX2","2","1458643400362100192","right","18"
0,59,"Glut","CUX2","2","1458643400362100197","right","18"
0,54,"Glut","CUX2","2","1458643400362100205","right","18"
0,53,"Glut","CUX2","2","1458643400362100207","right","18"
0,60,"Glut","CUX2","2","1458643400362100212","right","18"
0,54,"Glut","CUX2","2","1458643400362100214","right","18"
1,56,"Glut","CUX2","2","1458643400362100218","right","18"
1,52,"Glut","CUX2","2","1458643400362100226","right","18"
0,58,"Glut","CUX2","2","1458643400362100229","right","18"
1,53,"Glut","CUX2","2","1458643400362100232","right","18"
0,52,"Glut","CUX2","2","1458643400362100239","right","18"
0,63,"GABA","CUX2","2","1458643400362200014","right","18"
0,69,"Glut","CUX2","2","1458643400362200023","right","18"
0,63,"Glut","CUX2","2","1458643400362200075","right","18"
0,55,"Glut","CUX2","2","1458643400363100017","right","18"
0,54,"Glut","CUX2","2","1458643400363100018","right","18"
0,61,"Glut","CUX2","2","1458643400363100019","right","18"
0,56,"Glut","CUX2","2","1458643400363100024","right","18"
0,58,"Glut","CUX2","2","1458643400363100026","right","18"
0,56,"Glut","CUX2","2","1458643400363100027","right","18"
0,56,"Glut","CUX2","2","1458643400363100035","right","18"
0,55,"Glut","CUX2","2","1458643400363100036","right","18"
0,59,"Glut","CUX2","2","1458643400363100038","right","18"
0,54,"Glut","CUX2","2","1458643400363100039","right","18"
0,55,"GABA","CUX2","2","1458643400363100041","right","18"
0,57,"Glut","CUX2","2","1458643400363100045","right","18"
1,53,"Glut","CUX2","2","1458643400363100046","right","18"
0,60,"Glut","CUX2","2","1458643400363100047","right","18"
0,53,"Glut","CUX2","2","1458643400363100052","right","18"
0,56,"GABA","CUX2","2","1458643400363100055","right","18"
2,57,"Glut","CUX2","2","1458643400363100056","right","18"
0,59,"Glut","CUX2","2","1458643400363100058","right","18"
0,56,"Glut","CUX2","2","1458643400363100063","right","18"
0,58,"GABA","CUX2","2","1458643400363100078","right","18"
0,57,"GABA","CUX2","2","1458643400363100079","right","18"
0,54,"GABA","CUX2","2","1458643400363100080","right","18"
0,54,"Glut","CUX2","2","1458643400363100081","right","18"
1,55,"Glut","CUX2","2","1458643400363100083","right","18"
1,52,"GABA","CUX2","2","1458643400363100084","right","18"
0,55,"Glut","CUX2","2","1458643400363100086","right","18"
0,56,"Glut","CUX2","2","1458643400363100087","right","18"
2,50,"Glut","CUX2","2","1458643400363100090","right","18"
1,57,"Glut","CUX2","2","1458643400363100095","right","18"
0,52,"Glut","CUX2","2","1458643400363100103","right","18"
0,50,"Glut","CUX2","2","1458643400363100105","right","18"
0,57,"Glut","CUX2","2","1458643400363100109","right","18"
0,51,"GABA","CUX2","2","1458643400363100113","right","18"
0,51,"Glut","CUX2","2","1458643400363100122","right","18"
0,53,"Glut","CUX2","2","1458643400363100123","right","18"
1,55,"Glut","CUX2","2","1458643400363100127","right","18"
0,52,"Glut","CUX2","2","1458643400363100130","right","18"
0,49,"Glut","CUX2","2","1458643400363100135","right","18"
1,53,"Glut","CUX2","2","1458643400363100147","right","18"
0,52,"Glut","CUX2","2","1458643400363100149","right","18"
1,47,"Glut","CUX2","2","1458643400363100151","right","18"
0,46,"Glut","CUX2","2","1458643400363100153","right","18"
0,50,"Glut","CUX2","2","1458643400363100155","right","18"
0,49,"Glut","CUX2","2","1458643400363100158","right","18"
0,52,"GABA","CUX2","2","1458643400363100160","right","18"
0,49,"Glut","CUX2","2","1458643400363100162","right","18"
0,50,"Glut","CUX2","2","1458643400363100164","right","18"
1,51,"Glut","CUX2","2","1458643400363100166","right","18"
0,52,"Glut","CUX2","2","1458643400363100171","right","18"
0,47,"Glut","CUX2","2","1458643400363100175","right","18"
0,52,"GABA","CUX2","2","1458643400363100176","right","18"
0,45,"Glut","CUX2","2","1458643400363100177","right","18"
1,50,"GABA","CUX2","2","1458643400363100180","right","18"
0,48,"Glut","CUX2","2","1458643400363100181","right","18"
0,45,"Glut","CUX2","2","1458643400363100189","right","18"
0,47,"Glut","CUX2","2","1458643400363100190","right","18"
0,48,"Glut","CUX2","2","1458643400363100192","right","18"
0,46,"Glut","CUX2","2","1458643400363100195","right","18"
1,44,"Glut","CUX2","2","1458643400363100198","right","18"
0,47,"Glut","CUX2","2","1458643400363100199","right","18"
0,46,"Glut","CUX2","2","1458643400363100201","right","18"
1,45,"Glut","CUX2","2","1458643400363100202","right","18"
0,50,"Glut","CUX2","2","1458643400363100203","right","18"
0,45,"Glut","CUX2","2","1458643400363100205","right","18"
0,44,"Glut","CUX2","2","1458643400363100207","right","18"
0,46,"Glut","CUX2","2","1458643400363100211","right","18"
0,48,"Glut","CUX2","2","1458643400363100214","right","18"
1,44,"Glut","CUX2","2","1458643400363100215","right","18"
0,49,"GABA","CUX2","2","1458643400363100225","right","18"
1,43,"Glut","CUX2","2","1458643400363100234","right","18"
0,48,"Glut","CUX2","2","1458643400363100239","right","18"
1,44,"Glut","CUX2","2","1458643400363100240","right","18"
0,45,"Glut","CUX2","2","1458643400363100246","right","18"
0,44,"Glut","CUX2","2","1458643400363100248","right","18"
1,49,"Glut","CUX2","2","1458643400363100257","right","18"
0,44,"Glut","CUX2","2","1458643400363200174","right","18"
1,46,"Glut","CUX2","2","1458643400363200214","right","18"
0,45,"Glut","CUX2","2","1458643400363200221","right","18"
0,53,"Glut","CUX2","2","1458643400364100019","right","18"
0,46,"Glut","CUX2","2","1458643400364100022","right","18"
0,52,"GABA","CUX2","2","1458643400364100031","right","18"
0,49,"Glut","CUX2","2","1458643400364100035","right","18"
2,50,"Glut","CUX2","2","1458643400364100037","right","18"
0,51,"Glut","CUX2","2","1458643400364100038","right","18"
1,49,"Glut","CUX2","2","1458643400364100039","right","18"
0,47,"Glut","CUX2","2","1458643400364100042","right","18"
0,51,"Glut","CUX2","2","1458643400364100047","right","18"
0,46,"Glut","CUX2","2","1458643400364100050","right","18"
0,52,"Glut","CUX2","2","1458643400364100051","right","18"
0,51,"Glut","CUX2","2","1458643400364100054","right","18"
0,47,"Glut","CUX2","2","1458643400364100055","right","18"
0,49,"Glut","CUX2","2","1458643400364100057","right","18"
0,43,"Glut","CUX2","2","1458643400364100062","right","18"
0,49,"Glut","CUX2","2","1458643400364100065","right","18"
0,49,"Glut","CUX2","2","1458643400364100066","right","18"
0,45,"Glut","CUX2","2","1458643400364100071","right","18"
0,41,"Glut","CUX2","2","1458643400364100077","right","18"
0,43,"Glut","CUX2","2","1458643400364100078","right","18"
1,51,"Glut","CUX2","2","1458643400364100079","right","18"
0,49,"GABA","CUX2","2","1458643400364100082","right","18"
0,46,"Glut","CUX2","2","1458643400364100085","right","18"
0,49,"Glut","CUX2","2","1458643400364100089","right","18"
0,49,"Glut","CUX2","2","1458643400364100090","right","18"
0,45,"Glut","CUX2","2","1458643400364100095","right","18"
0,45,"Glut","CUX2","2","1458643400364100096","right","18"
1,43,"Glut","CUX2","2","1458643400364100101","right","18"
0,40,"GABA","CUX2","2","1458643400364100102","right","18"
0,45,"Glut","CUX2","2","1458643400364100105","right","18"
0,49,"Glut","CUX2","2","1458643400364100110","right","18"
0,47,"GABA","CUX2","2","1458643400364100111","right","18"
0,44,"Glut","CUX2","2","1458643400364100116","right","18"
0,43,"Glut","CUX2","2","1458643400364100117","right","18"
1,45,"Glut","CUX2","2","1458643400364100120","right","18"
0,40,"Glut","CUX2","2","1458643400364100122","right","18"
0,42,"Glut","CUX2","2","1458643400364100125","right","18"
1,42,"Glut","CUX2","2","1458643400364100126","right","18"
0,45,"Glut","CUX2","2","1458643400364100128","right","18"
0,44,"Glut","CUX2","2","1458643400364100129","right","18"
0,43,"Glut","CUX2","2","1458643400364100130","right","18"
0,45,"Glut","CUX2","2","1458643400364100133","right","18"
1,39,"Glut","CUX2","2","1458643400364100135","right","18"
0,40,"Glut","CUX2","2","1458643400364100139","right","18"
0,42,"Glut","CUX2","2","1458643400364100140","right","18"
0,46,"Glut","CUX2","2","1458643400364100143","right","18"
0,42,"Glut","CUX2","2","1458643400364100144","right","18"
0,45,"Glut","CUX2","2","1458643400364100145","right","18"
0,44,"Glut","CUX2","2","1458643400364100148","right","18"
0,45,"Glut","CUX2","2","1458643400364100151","right","18"
0,37,"Glut","CUX2","2","1458643400364100152","right","18"
0,42,"GABA","CUX2","2","1458643400364100154","right","18"
0,39,"Glut","CUX2","2","1458643400364100156","right","18"
0,46,"Glut","CUX2","2","1458643400364100158","right","18"
0,46,"Glut","CUX2","2","1458643400364100161","right","18"
0,45,"Glut","CUX2","2","1458643400364100167","right","18"
0,39,"Glut","CUX2","2","1458643400364100173","right","18"
0,42,"Glut","CUX2","2","1458643400364100181","right","18"
1,43,"Glut","CUX2","2","1458643400364100183","right","18"
0,44,"Glut","CUX2","2","1458643400364100185","right","18"
0,44,"Glut","CUX2","2","1458643400364100187","right","18"
1,45,"Glut","CUX2","2","1458643400364100189","right","18"
0,45,"Glut","CUX2","2","1458643400364100190","right","18"
0,37,"Glut","CUX2","2","1458643400364100194","right","18"
1,38,"Glut","CUX2","2","1458643400364100197","right","18"
1,42,"Glut","CUX2","2","1458643400364100198","right","18"
0,36,"Glut","CUX2","2","1458643400364100202","right","18"
0,39,"Glut","CUX2","2","1458643400364100205","right","18"
1,38,"Glut","CUX2","2","1458643400364100208","right","18"
0,35,"Glut","CUX2","2","1458643400364100211","right","18"
0,41,"Glut","CUX2","2","1458643400364100213","right","18"
1,39,"Glut","CUX2","2","1458643400364100216","right","18"
0,36,"GABA","CUX2","2","1458643400364100219","right","18"
0,33,"Glut","CUX2","2","1458643400364100222","right","18"
0,42,"Glut","CUX2","2","1458643400364100226","right","18"
0,36,"Glut","CUX2","2","1458643400364100236","right","18"
0,36,"Glut","CUX2","2","1458643400364100238","right","18"
0,36,"GABA","CUX2","2","1458643400364100242","right","18"
0,36,"GABA","CUX2","2","1458643400364100243","right","18"
0,33,"Glut","CUX2","2","1458643400364100247","right","18"
0,33,"Glut","CUX2","2","1458643400364100250","right","18"
0,42,"Glut","CUX2","2","1458643400364100254","right","18"
0,36,"Glut","CUX2","2","1458643400364100255","right","18"
0,38,"Glut","CUX2","2","1458643400364100265","right","18"
0,37,"Glut","CUX2","2","1458643400364100266","right","18"
0,31,"Glut","CUX2","2","1458643400364100269","right","18"
0,41,"Glut","CUX2","2","1458643400364100274","right","18"
1,38,"GABA","CUX2","2","1458643400364100275","right","18"
0,32,"Glut","CUX2","2","1458643400364100279","right","18"
0,33,"Glut","CUX2","2","1458643400364100280","right","18"
0,34,"Glut","CUX2","2","1458643400364100282","right","18"
0,30,"Glut","CUX2","2","1458643400364100288","right","18"
0,35,"Glut","CUX2","2","1458643400364100290","right","18"
0,35,"Glut","CUX2","2","1458643400364100293","right","18"
1,39,"GABA","CUX2","2","1458643400364100294","right","18"
0,39,"GABA","CUX2","2","1458643400364100297","right","18"
0,43,"Glut","CUX2","2","1458643400364200065","right","18"
0,36,"GABA","CUX2","2","1458643400364200154","right","18"
0,36,"Glut","CUX2","2","1458643400364200251","right","18"
0,38,"Glut","CUX2","2","1458643400364200263","right","18"
1,35,"Glut","CUX2","2","1458643400365100024","right","18"
2,44,"Glut","CUX2","2","1458643400365100025","right","18"
0,43,"Glut","CUX2","2","1458643400365100026","right","18"
1,37,"Glut","CUX2","2","1458643400365100029","right","18"
1,41,"Glut","CUX2","2","1458643400365100030","right","18"
0,35,"Glut","CUX2","2","1458643400365100033","right","18"
0,35,"Glut","CUX2","2","1458643400365100035","right","18"
1,33,"Glut","CUX2","2","1458643400365100041","right","18"
1,38,"Glut","CUX2","2","1458643400365100048","right","18"
0,40,"Glut","CUX2","2","1458643400365100050","right","18"
0,41,"Glut","CUX2","2","1458643400365100053","right","18"
0,37,"Glut","CUX2","2","1458643400365100056","right","18"
0,34,"Glut","CUX2","2","1458643400365100062","right","18"
0,43,"Glut","CUX2","2","1458643400365100063","right","18"
0,40,"Glut","CUX2","2","1458643400365100065","right","18"
1,38,"Glut","CUX2","2","1458643400365100068","right","18"
0,40,"Glut","CUX2","2","1458643400365100069","right","18"
0,41,"Glut","CUX2","2","1458643400365100073","right","18"
1,41,"Glut","CUX2","2","1458643400365100074","right","18"
1,37,"Glut","CUX2","2","1458643400365100076","right","18"
0,40,"Glut","CUX2","2","1458643400365100077","right","18"
0,32,"GABA","CUX2","2","1458643400365100078","right","18"
0,39,"Glut","CUX2","2","1458643400365100079","right","18"
0,33,"Glut","CUX2","2","1458643400365100082","right","18"
0,37,"Glut","CUX2","2","1458643400365100085","right","18"
0,35,"Glut","CUX2","2","1458643400365100087","right","18"
0,30,"Glut","CUX2","2","1458643400365100089","right","18"
0,29,"Glut","CUX2","2","1458643400365100092","right","18"
1,40,"Glut","CUX2","2","1458643400365100093","right","18"
0,35,"Glut","CUX2","2","1458643400365100096","right","18"
0,37,"Glut","CUX2","2","1458643400365100098","right","18"
0,33,"Glut","CUX2","2","1458643400365100104","right","18"
1,34,"Glut","CUX2","2","1458643400365100109","right","18"
3,34,"Glut","CUX2","2","1458643400365100110","right","18"
0,39,"Glut","CUX2","2","1458643400365100112","right","18"
0,37,"Glut","CUX2","2","1458643400365100116","right","18"
0,34,"Glut","CUX2","2","1458643400365100120","right","18"
1,29,"Glut","CUX2","2","1458643400365100124","right","18"
0,32,"Glut","CUX2","2","1458643400365100129","right","18"
1,40,"Glut","CUX2","2","1458643400365100130","right","18"
2,37,"GABA","CUX2","2","1458643400365100140","right","18"
0,34,"Glut","CUX2","2","1458643400365100146","right","18"
0,29,"Glut","CUX2","2","1458643400365100147","right","18"
0,35,"Glut","CUX2","2","1458643400365100151","right","18"
1,32,"Glut","CUX2","2","1458643400365100152","right","18"
3,26,"Glut","CUX2","2","1458643400365100153","right","18"
1,39,"Glut","CUX2","2","1458643400365100155","right","18"
0,29,"Glut","CUX2","2","1458643400365100156","right","18"
0,39,"Glut","CUX2","2","1458643400365100158","right","18"
0,36,"Glut","CUX2","2","1458643400365100161","right","18"
0,34,"Glut","CUX2","2","1458643400365100167","right","18"
0,37,"Glut","CUX2","2","1458643400365100168","right","18"
0,32,"Glut","CUX2","2","1458643400365100169","right","18"
0,26,"Glut","CUX2","2","1458643400365100170","right","18"
0,31,"GABA","CUX2","2","1458643400365100175","right","18"
0,23,"Glut","CUX2","2","1458643400365100177","right","18"
0,22,"Glut","CUX2","2","1458643400365100178","right","18"
0,37,"Glut","CUX2","2","1458643400365100179","right","18"
1,29,"Glut","CUX2","2","1458643400365100180","right","18"
0,26,"Glut","CUX2","2","1458643400365100182","right","18"
0,35,"Glut","CUX2","2","1458643400365100183","right","18"
0,32,"Glut","CUX2","2","1458643400365100185","right","18"
0,26,"Glut","CUX2","2","1458643400365100186","right","18"
0,27,"GABA","CUX2","2","1458643400365100187","right","18"
0,23,"Glut","CUX2","2","1458643400365100188","right","18"
2,29,"Glut","CUX2","2","1458643400365100200","right","18"
1,32,"Glut","CUX2","2","1458643400365100206","right","18"
2,32,"Glut","CUX2","2","1458643400365100207","right","18"
0,21,"Glut","CUX2","2","1458643400365100210","right","18"
0,34,"Glut","CUX2","2","1458643400365100214","right","18"
0,32,"Glut","CUX2","2","1458643400365100216","right","18"
1,30,"Glut","CUX2","2","1458643400365100218","right","18"
1,30,"Glut","CUX2","2","1458643400365100219","right","18"
0,23,"Glut","CUX2","2","1458643400365100222","right","18"
0,32,"Glut","CUX2","2","1458643400365100223","right","18"
0,25,"Glut","CUX2","2","1458643400365100224","right","18"
0,19,"Glut","CUX2","2","1458643400365100226","right","18"
0,31,"Glut","CUX2","2","1458643400365100227","right","18"
0,32,"Glut","CUX2","2","1458643400365100228","right","18"
0,23,"Glut","CUX2","2","1458643400365100231","right","18"
0,32,"Glut","CUX2","2","1458643400365100232","right","18"
0,27,"Glut","CUX2","2","1458643400365100234","right","18"
0,27,"Glut","CUX2","2","1458643400365100235","right","18"
0,28,"Glut","CUX2","2","1458643400365100236","right","18"
1,25,"Glut","CUX2","2","1458643400365100240","right","18"
0,27,"Glut","CUX2","2","1458643400365100246","right","18"
0,33,"Glut","CUX2","2","1458643400365100248","right","18"
1,19,"GABA","CUX2","2","1458643400365100250","right","18"
1,23,"Glut","CUX2","2","1458643400365100251","right","18"
0,25,"Glut","CUX2","2","1458643400365100253","right","18"
1,27,"Glut","CUX2","2","1458643400365100256","right","18"
0,31,"Glut","CUX2","2","1458643400365100265","right","18"
0,27,"Glut","CUX2","2","1458643400365100270","right","18"
0,25,"Glut","CUX2","2","1458643400365100273","right","18"
0,29,"Glut","CUX2","2","1458643400365100274","right","18"
0,19,"Glut","CUX2","2","1458643400365100275","right","18"
0,31,"Glut","CUX2","2","1458643400365100276","right","18"
0,22,"Glut","CUX2","2","1458643400365100279","right","18"
0,22,"Glut","CUX2","2","1458643400365100282","right","18"
0,30,"Glut","CUX2","2","1458643400365100283","right","18"
0,20,"Glut","CUX2","2","1458643400365100290","right","18"
0,30,"Glut","CUX2","2","1458643400365100294","right","18"
0,21,"Glut","CUX2","2","1458643400365100295","right","18"
0,26,"Glut","CUX2","2","1458643400365100300","right","18"
1,18,"Glut","CUX2","2","1458643400365100301","right","18"
0,28,"Glut","CUX2","2","1458643400365100302","right","18"
0,24,"Glut","CUX2","2","1458643400365100305","right","18"
0,18,"Glut","CUX2","2","1458643400365100308","right","18"
0,22,"Glut","CUX2","2","1458643400365100310","right","18"
0,22,"Glut","CUX2","2","1458643400365100313","right","18"
0,19,"Glut","CUX2","2","1458643400365100314","right","18"
0,12,"Glut","CUX2","2","1458643400365100318","right","18"
0,12,"Glut","CUX2","2","1458643400365100319","right","18"
1,19,"Glut","CUX2","2","1458643400365100320","right","18"
0,38,"Glut","CUX2","2","1458643400365200043","right","18"
0,40,"Glut","CUX2","2","1458643400365200058","right","18"
0,40,"GABA","CUX2","2","1458643400365200104","right","18"
1,31,"Glut","CUX2","2","1458643400365200106","right","18"
1,24,"Glut","CUX2","2","1458643400365200240","right","18"
1,10,"Glut","CUX2","2","1458643400366100027","right","18"
0,21,"Glut","CUX2","2","1458643400366100029","right","18"
0,23,"Glut","CUX2","2","1458643400366100041","right","18"
0,18,"Glut","CUX2","2","1458643400366100042","right","18"
0,15,"Glut","CUX2","2","1458643400366100043","right","18"
0,31,"Glut","CUX2","2","1458643400366100046","right","18"
